score,description,date
"5,0","App facil de usar, qualidade da imagem ótima. Atendeu minhas espectativas.",23 de março de 2021
"5,0",A camera me atende plenamente.,25 de abril de 2021
"5,0","Facil instalação , excelente campo de visao",5 de setembro de 2021
"5,0",Câmera atendeu nossas necessidades. Recomendo,18 de outubro de 2021
"5,0",Ótimo produto,18 de dezembro de 2021
"5,0",Adorei o produto. Uso no estacionamento do Privê.,20 de julho de 2021
"5,0",Funciona bem.Aprovado !,26 de novembro de 2021
"5,0","Muito Boa e rápida, gostei da câmera.",24 de fevereiro de 2021
"5,0",Muito boa,16 de abril de 2021
"5,0",Ótimo custo x benefício. Recomendo.,30 de junho de 2021
"5,0","Super recomendo, excelente produto",4 de setembro de 2021
"4,0","Funcionamento muito bom, principalmente visão noturna",11 de agosto de 2021
"4,0",Produto muito bom. Entregue no prazo,12 de dezembro de 2021
"5,0",Funciona com Alexa testado em 27-11-21,27 de novembro de 2021
"4,0","Bom produto, mas não tem autotracking.",27 de novembro de 2021
"5,0",Funciona super bem.,17 de fevereiro de 2022
"5,0","Muito bom, sem defeitos!",21 de maio de 2021
"4,0",Preciso de ajuda para acionar a garantia,9 de novembro de 2021
"1,0",Estragou em menos de um mês,7 de dezembro de 2021
"4,0",Muito boa excelente eu recomendo.,18 de junho de 2021
"4,0",Não conecta com Alexa,3 de outubro de 2021
"5,0",Muito bom,3 de abril de 2021
"5,0",Otima qualidade de som eimagem.,19 de julho de 2021
"5,0",Muito bom em tudo pefeita,6 de julho de 2021
"5,0","A câmera  é muito boa, porem poderia ter  a opção de zoon.",24 de junho de 2021
"5,0",Perfeita. Boa qualidade. Várias funções.  Preço justo,31 de março de 2021
"5,0",Ótimo custo beneficio.,19 de novembro de 2021
"5,0",Atendeu a minha necessidade,10 de dezembro de 2021
"4,0","Funciona perfeitamente, perde um pouco o foco quando dado zoom.",14 de maio de 2021
"5,0",Facilidade de instalação e marcações pré definidas,19 de agosto de 2021
"5,0",Gostei. Funciona muito bem.,6 de dezembro de 2021
"5,0","Produto de excelente qualidade, atendeu perfeitamente as minhas necessidades.",17 de setembro de 2020
"4,0",Muito bom,7 de março de 2022
"5,0",Muito boa é a segunda que compro.,15 de dezembro de 2021
"5,0",,31 de janeiro de 2022
"5,0",Ótimo produto. Rápida entrega.,17 de março de 2021
"5,0",excelente produto e de fácil de  manuseio .,28 de setembro de 2021
"5,0",Imagem bem clara e nítida. O som é bom. Fácil de acessar pelo celular.,4 de janeiro de 2021
"5,0",Chegou rápido e excelente produto,8 de outubro de 2021
"5,0",Perfeito! Exatamente como anunciada.,13 de novembro de 2021
"5,0","Levando em consideração  o valor, o produto tem uma boa qualidade.",31 de março de 2021
"5,0","Comprei 4, melhor compra.Podem comprar sem medo.",29 de abril de 2021
"5,0",Muito boa!,12 de junho de 2021
"5,0",Câmera super fácil de instalar. Resolução muito boa. Estou satisfeito!,26 de dezembro de 2020
"5,0","Muito fácil de instalar, aplicativo ótimo.",8 de maio de 2021
"4,0",Muito bom chegou antes do prazo,15 de dezembro de 2021
"5,0",Gostei de tudo no produto,4 de agosto de 2021
"1,0",essa camara não quer conectar ao alexa echoshow 8,3 de abril de 2021
"5,0","Muito boa a câmera, qualidade boa.",21 de novembro de 2021
"5,0",Melhor custo beneficio. Imagem boa e fácil de ajustar.,23 de abril de 2021
"5,0",Chegou muito rápido e a câmera é ótima.,12 de outubro de 2021
"5,0",Ela é muito prática e funcional.,8 de abril de 2021
"5,0","Excelente câmera ,ótimo preço  adorei super indico",19 de julho de 2021
"5,0",Gostei muito,10 de julho de 2021
"5,0",Simples e funcional.,3 de julho de 2021
"5,0",Pratica e usual,6 de outubro de 2021
"5,0",PRODUTO EXCELENTE CHEGOU ANTES DA DATA PREVISTA,1 de junho de 2021
"5,0","Sensacional, parabéns.",6 de outubro de 2021
"5,0",Produto atendeu minhas expectativas.,22 de junho de 2021
"5,0","Fácil instalação, excelente!",17 de dezembro de 2021
"5,0","Ótimo produto, show.",25 de junho de 2021
"5,0","Produto com qualidade, ótima imagem e fácil instalação",2 de outubro de 2020
"5,0",Muito boa. Entrega rapidíssima.,7 de julho de 2021
"5,0",Excelente produto.,29 de outubro de 2021
"5,0","Gostei da câmera. Testei rapidamente, mas estou muito satisfeito.",26 de fevereiro de 2021
"5,0",Recebido conforme anúncio,4 de setembro de 2021
"5,0","App bom, camera com boa resolução.",25 de outubro de 2021
"5,0",Câmera muito boa! Vale muito a pena!,10 de junho de 2021
"5,0",Boa imagem e bons recursos.,10 de dezembro de 2021
"5,0",Muito boa a câmera,13 de janeiro de 2022
"5,0","Adorei! Mto boa, ótima imagem !",10 de setembro de 2021
"5,0",Vale muito. Ótima qualidade,10 de outubro de 2021
"5,0",Produto eh muito bom. Gostei,3 de agosto de 2021
"4,0",Não consegui fazer a integração com a Alexa.,2 de abril de 2021
"5,0",Produto excelente. Atende muito bem dentro da necessidade.,17 de abril de 2021
"5,0",Superou minhas expectativas!!!,21 de janeiro de 2021
"4,0",Áudio deixa a desejar.mas a qualidade da imagem é boa.,31 de março de 2021
"5,0",Gostei de tdo,22 de setembro de 2021
"5,0","Equipamento ótimo, fácil de usar, ótimo aplicativo",14 de abril de 2021
"5,0",Excelente Produto !,1 de dezembro de 2021
"5,0","Gostei muito, simples de configurar, sensacional!",16 de junho de 2021
"5,0",Superou as expectativas!!!,3 de dezembro de 2021
"5,0",Para observar os bichinhos é excelente!,26 de junho de 2021
"5,0","Ótima camera, vale a Pena..",25 de julho de 2021
"5,0","Qualidade de imagem incrível, visão noturna top",22 de junho de 2021
"4,0",Distância baixa de visualização,1 de setembro de 2020
"1,0","Por favor , meu reembolso",30 de novembro de 2021
"5,0",Exelente câmera,15 de dezembro de 2021
"5,0",Ótimo produto. Custo e benefício,10 de junho de 2021
"4,0","Ótima câmera, vale super a pena!",7 de outubro de 2021
"5,0",Ótimo produtovale cada centavos,27 de abril de 2021
"5,0",Adorei !,2 de dezembro de 2021
"5,0",Não gostei que veio sem o cartão Sd,12 de julho de 2021
"4,0","A câmera é boa, porém tem um delay na imagem.",26 de junho de 2021
"5,0",Camera excelente! Superou minhas expectativas.,16 de abril de 2021
"5,0",Uso junto com a alexa.,17 de junho de 2021
"5,0",Câmera de qualidade.,25 de dezembro de 2021
"5,0",Qualidade boa,7 de fevereiro de 2022
"5,0",Recomendo a todos,22 de julho de 2021
"5,0",Ótimo custo benefício,18 de agosto de 2021
"5,0","Ótima qualidade de imagem, simples e prática.",18 de abril de 2021
"5,0","Camera excelente, vale cada centavo!",25 de abril de 2021
"5,0",Bom,24 de março de 2021
"5,0",Qualidade de imagem noturna top.,22 de setembro de 2021
"5,0",Gostei muito da câmera!,31 de julho de 2021
"5,0",Produto bom e prático,12 de agosto de 2021
"5,0",Achei fácil de instalar e o aplicativo em português é bom,6 de janeiro de 2021
"5,0",Boa,15 de fevereiro de 2022
"5,0",Ótima para ser usava como baba eletrônica.,26 de junho de 2021
"5,0",Muito boa! Ótimo custo benefício!,1 de setembro de 2021
"5,0",Ótimo produto ótimo custo beneficio e entrega rápida e no prazo,14 de janeiro de 2021
"5,0",Muito fácil de instalar e uso,26 de setembro de 2021
"5,0",Excelente de modo geral.,4 de maio de 2021
"5,0","A câmera é boa pelo preço, uma boa saída.",24 de abril de 2021
"5,0",EXCELENTE PRODUTO!,12 de dezembro de 2021
"5,0",Atendeu todas expectativas!!!,10 de novembro de 2020
"5,0",gostei muito cumpre o que promete,21 de junho de 2021
"5,0",Facilidade de instalação,28 de agosto de 2021
"5,0",Produto atendeu as minhas expectativas!!!,20 de abril de 2021
"5,0",Atendeu aos requisitos. Cumpre o que promete.,20 de maio de 2021
"5,0",Excelente,15 de março de 2022
"5,0",Excelente! Imagem perfeita! Pode comprar sem medo!,9 de abril de 2021
"4,0",Produto bom cumpre o prometido,8 de julho de 2021
"5,0",Recomendo.,9 de agosto de 2021
"5,0",Vale o investimento,24 de novembro de 2021
"5,0",Deley de menos de 1 segundo. De modo geral muito boa,19 de março de 2021
"5,0",Ótimo produto,6 de janeiro de 2022
"5,0","Funciona tudo, além de ser uma gracinha.",18 de junho de 2021
"5,0",Qualidade da imagem é ótima!,16 de julho de 2021
"5,0",Imagem boa e muitos fácil de instalar,23 de junho de 2021
"5,0",superou minhas expectativas,16 de julho de 2020
"5,0",Visão noturna é muito boa.,31 de março de 2021
"5,0","Fácil de instalar , sensor de som e movimento perfeito",26 de dezembro de 2020
"5,0",Muito fácil a configuração. ótima imagem e funcionamento,12 de fevereiro de 2021
"5,0","Produto bom, chegou certinho!",3 de setembro de 2021
"3,0",Defeito,11 de fevereiro de 2022
"5,0",Gostei bastante,22 de novembro de 2021
"5,0",Manteve a perfeição.,7 de novembro de 2021
"5,0",Produto atendeu as minhas expectativas,23 de junho de 2021
"5,0",Fácil instalação e uso do aplicativo.,26 de junho de 2021
"5,0",Atendeu bem.,6 de julho de 2021
"5,0",Recomendo!,16 de novembro de 2021
"5,0",Funciona perfeitamente,30 de setembro de 2021
"5,0",Facilidade de programação no iPhone,10 de julho de 2021
"5,0",Otimo produto; atendeu as expectativas.,9 de junho de 2021
"5,0",Excelente!,16 de maio de 2021
"5,0",Produto muito bom.. imagens excelente,16 de junho de 2021
"5,0",Excelente produto. Superou minhas expectativas.,28 de março de 2021
"5,0",Ótimo custo benefício,9 de outubro de 2021
"5,0","qualidade da imagem, fácil instalação",7 de junho de 2021
"5,0",Fantástica!,11 de novembro de 2021
"4,0",Boa,22 de fevereiro de 2022
"5,0",melhor que imaginava!,2 de agosto de 2021
"5,0","Até agora, gostando muito.",25 de junho de 2021
"5,0",Muito bão a noite,3 de julho de 2021
"5,0","Ótimo produto, cumpre o que promete.",5 de abril de 2021
"5,0",Gostei da praticidade,27 de maio de 2021
"5,0",Produto excelente,28 de abril de 2021
"5,0",Boa qualidade,21 de novembro de 2021
"5,0",Atendeu as minhas expectativas.,7 de maio de 2021
"5,0",Superou as expectativas. Muito boa.,3 de fevereiro de 2021
"5,0",,10 de janeiro de 2022
"5,0",Na realidade ainda não instalei a camera,26 de abril de 2021
"5,0",Excelente produto.,11 de agosto de 2021
"5,0",,11 de março de 2022
"5,0",,5 de dezembro de 2021
"5,0",Muito boa.  Da zoom. Funciona fácil.,20 de maio de 2021
"5,0",Muito top,17 de abril de 2021
"5,0",Adorei a câmera!,17 de outubro de 2021
"5,0","Imagem boa, rapda configuracao",3 de julho de 2021
"5,0",Ótimo,8 de novembro de 2021
"5,0",Atende ao que promete e chegou muito antes do prazo de entrega.,17 de agosto de 2020
"5,0",Muito bom,11 de junho de 2021
"4,0",atende o esperado.,28 de setembro de 2021
"5,0",Ótimo custo benefício.,29 de abril de 2021
"5,0",Ótimo produto,2 de novembro de 2021
"4,0",Gostei,8 de janeiro de 2021
"5,0","Produto bom, atende muito as expectativas.",26 de março de 2021
"5,0","Câmera excelente, otimo custo/benefício.",10 de abril de 2021
"5,0",Gostei da simplicidade de instalação e manuseio,15 de fevereiro de 2021
"5,0",Atendeu totalmente as minhas expectativas...recomendo,30 de dezembro de 2020
"5,0",muito fácil de configurar,28 de maio de 2021
"5,0",De tudo,11 de dezembro de 2021
"5,0",Ótimo produto! Recomendo.,27 de julho de 2021
"5,0","Excelente camera, superou as expectativas.",13 de novembro de 2020
"3,0",,24 de novembro de 2021
"5,0",Totalidade  do produto,17 de junho de 2021
"4,0",Ótima relação custo x benefício,9 de junho de 2021
"5,0",Fácil instalação e ótima imagem.,31 de maio de 2021
"4,0",Qualidade da imagem muito boa.,15 de junho de 2021
"5,0",Podem comprar sem erro!,8 de junho de 2021
"5,0",Amei!!! MA-RA-VI-LHO-SA,8 de abril de 2021
"5,0",ÓTIMA,15 de dezembro de 2021
"5,0",ótimo custo beneficio,16 de abril de 2021
"5,0",Muito boa e de fácil configuração,13 de maio de 2021
"5,0",Gostei muito,18 de outubro de 2021
"5,0",Muito boa. Recomendo a todos,19 de junho de 2021
"5,0",Muito bom,7 de setembro de 2021
"5,0",Excelente,8 de julho de 2021
"5,0",Bom produto. Atendeu minhas expectativas.,6 de março de 2021
"5,0","Recomendo o produto, atendeu minhas expectativas.",31 de outubro de 2020
"5,0",Super recomendo,16 de maio de 2021
"5,0",Ótimo custo beneficio,27 de junho de 2021
"5,0",Muito boa,25 de junho de 2021
"5,0",Imagen boa,17 de junho de 2021
"5,0",Excelente,17 de junho de 2021
"5,0",Tudo ok,28 de outubro de 2021
"4,0",A qualidade do áudio captado poderia ser melhor.,15 de outubro de 2020
"5,0",Custo-benefício excepcional,27 de maio de 2021
"5,0",Imagem de excelente qualidade !,23 de abril de 2021
"5,0",Excellent,7 de junho de 2021
"5,0",Tudo ok com o produto,5 de julho de 2021
"5,0",,2 de dezembro de 2021
"5,0",Ótima!!! Vale muito a pena.,15 de maio de 2021
"5,0",Aprovado.,11 de setembro de 2021
"5,0",Muito top...excelente produto!,18 de abril de 2021
"5,0",Top!!,28 de abril de 2021
"5,0",Boa interação com a Alexa.,16 de março de 2021
"5,0",BOA!,30 de agosto de 2021
"5,0","Ótimo produto, recomendo",28 de maio de 2021
"5,0",Muito boa,18 de maio de 2021
"5,0",Perfeita para uso doméstico.,23 de abril de 2021
"5,0",Muito boa!,24 de agosto de 2021
"5,0",Produto cumpre o que promete!!,22 de março de 2021
"5,0",Nota 10,9 de julho de 2021
"5,0",Ótima qualidade,5 de julho de 2021
"5,0",Facilidade de uso.,12 de abril de 2021
"4,0",Câmera muito boa .,4 de junho de 2021
"4,0",Muito boa,9 de abril de 2021
"5,0",Ótimo produto,6 de julho de 2021
"5,0",Ótimo produto.,27 de junho de 2021
"5,0",Perfeita,4 de agosto de 2021
"5,0",Ótimo imagem é ótima funcionando perfeitamente,14 de outubro de 2020
"5,0",Gostei bastante muito útil,16 de março de 2021
"5,0",Excelente!!!,28 de dezembro de 2020
"5,0","Goste, atende muito bem minha necessidade",12 de setembro de 2020
"5,0",Ótimo produto,17 de abril de 2021
"5,0",Atende bem,10 de setembro de 2020
"5,0",,29 de julho de 2021
"5,0",Câmera simples e funcional para ambiente interno,24 de agosto de 2020
"5,0",Muito bom,24 de abril de 2021
"5,0",Muito boa no geral,12 de abril de 2021
"4,0",Muito bom,10 de abril de 2021
"5,0",Excelente produto,21 de março de 2021
"5,0",Ótima,17 de junho de 2021
"5,0",Ótimo produto,13 de fevereiro de 2021
"5,0",Resolução.,5 de janeiro de 2021
"5,0",Top,23 de junho de 2021
"5,0",Recomendo,6 de maio de 2021
"5,0",Superou as expectativas!,6 de janeiro de 2021
"4,0",Muito funcional,6 de março de 2021
"5,0",Perfeito,20 de dezembro de 2020
"5,0",Excelente. Sem arrependimento,25 de setembro de 2020
"5,0",Otimo produto,16 de dezembro de 2020
"5,0",HJGBH,1 de fevereiro de 2021
"5,0",Mto bom,28 de novembro de 2020
"5,0",Boa,8 de dezembro de 2020
"4,0","É anunciada como tendo suporte ao Google e Alexa, porém isto não é verdade. A Alexa até reconhece a câmera, porém o na hora de exibir o vídeo ele mostra como ""não compatível"".  Enviei esta mesma avalição no skill da TPLink para alertar outros incautos como eu a comprarem cientes deste problema mas a avaliação não foi aprovada",5 de dezembro de 2021
"3,0","É uma ótima câmera wi-fi no geral, porém, dois recursos ausente me fizeram devolver:- Não possui armazenamento em nuvem (câmeras concorrentes gravam pelo menos alguns segundos quando há detecção de movimento), somente no cartão de memória, ou seja, se alguém roubar a câmera, os vídeos vão junto.- Não envia notificações com screenshot da cena (Apenas texto), ificultando a visualização rápida do ocorrido",25 de março de 2021
